character_id,source_line,character_name_jp,raw_name_jp,aliases_or_alt_names_jp,appearance_note_jp,character_name_en,universe_jp,universe_code,work_title_jp,medium_hint,canon_tier_hint,affiliation_context_jp,faction_family,is_military_or_combat_faction_proxy,is_zeon_related_proxy,is_federation_related_proxy,is_named_pilot_or_fighter_proxy,has_alias_or_alt_identity,row_order_in_source,death_in_war_target,death_status_label,death_label_confidence,death_label_note,death_label_source_url,voice_actor_jp,voice_actor_source_url,row_research_status,needs_manual_review
gundam_char_2699,3786,ノレア・デュノク,ノレア・デュノク,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女,TV anime,Primary animation / screen work,フォルドの夜明け,Benerit / Asticassia / Ad Stella,TRUE,FALSE,FALSE,FALSE,FALSE,2699,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_2700,3787,オルコット,オルコット,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女,TV anime,Primary animation / screen work,フォルドの夜明け,Benerit / Asticassia / Ad Stella,TRUE,FALSE,FALSE,FALSE,FALSE,2700,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2701,3788,ベッシ・エンリケ,ベッシ・エンリケ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女,TV anime,Primary animation / screen work,フォルドの夜明け,Benerit / Asticassia / Ad Stella,TRUE,FALSE,FALSE,FALSE,FALSE,2701,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2702,3789,グリスタン・ディンバリ,グリスタン・ディンバリ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女,TV anime,Primary animation / screen work,フォルドの夜明け,Benerit / Asticassia / Ad Stella,TRUE,FALSE,FALSE,FALSE,FALSE,2702,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2703,3790,フィリップ・クー,フィリップ・クー,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女,TV anime,Primary animation / screen work,フォルドの夜明け,Benerit / Asticassia / Ad Stella,TRUE,FALSE,FALSE,FALSE,FALSE,2703,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2704,3791,マチェイ・ガオ,マチェイ・ガオ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女,TV anime,Primary animation / screen work,フォルドの夜明け,Benerit / Asticassia / Ad Stella,TRUE,FALSE,FALSE,FALSE,FALSE,2704,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2705,3792,ジャリル・リ・ナランカ,ジャリル・リ・ナランカ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女,TV anime,Primary animation / screen work,フォルドの夜明け,Benerit / Asticassia / Ad Stella,TRUE,FALSE,FALSE,FALSE,FALSE,2705,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2706,3793,シーシア,シーシア,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女,TV anime,Primary animation / screen work,フォルドの夜明け,Benerit / Asticassia / Ad Stella,TRUE,FALSE,FALSE,FALSE,FALSE,2706,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2707,3794,セド・ワンチェク,セド・ワンチェク,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女,TV anime,Primary animation / screen work,フォルドの夜明け,Benerit / Asticassia / Ad Stella,TRUE,FALSE,FALSE,FALSE,FALSE,2707,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2708,3797,フェン・ジュン,フェン・ジュン,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女,TV anime,Primary animation / screen work,宇宙議会連合,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2708,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2709,3798,グストン・パーチェ,グストン・パーチェ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女,TV anime,Primary animation / screen work,宇宙議会連合,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2709,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2710,3804,エリクト・サマヤ,エリクト・サマヤ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 PROLOGUE,Unknown,Unknown,ヴァナディース機関,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2710,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2711,3805,エルノラ・サマヤ,エルノラ・サマヤ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 PROLOGUE,Unknown,Unknown,ヴァナディース機関,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2711,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2712,3806,ナディム・サマヤ,ナディム・サマヤ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 PROLOGUE,Unknown,Unknown,ヴァナディース機関,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2712,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_2713,3807,カルド・ナボ,カルド・ナボ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 PROLOGUE,Unknown,Unknown,ヴァナディース機関,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2713,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_2714,3808,ナイラ・バートラン,ナイラ・バートラン,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 PROLOGUE,Unknown,Unknown,ヴァナディース機関,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2714,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2715,3809,ウェンディ・オレント,ウェンディ・オレント,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 PROLOGUE,Unknown,Unknown,ヴァナディース機関,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2715,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2716,3812,デリング・レンブラン,デリング・レンブラン,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 PROLOGUE,Unknown,Unknown,モビルスーツ開発評議会,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2716,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2717,3813,サリウス・ゼネリ,サリウス・ゼネリ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 PROLOGUE,Unknown,Unknown,モビルスーツ開発評議会,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2717,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2718,3814,ヴィム・ジェターク,ヴィム・ジェターク,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 PROLOGUE,Unknown,Unknown,モビルスーツ開発評議会,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2718,1,Killed in action / death during armed conflict,Medium,Matched to manual researched death seed list; row still needs individual verification before model publication,https://gundam.fandom.com/wiki/Category:Deceased,Unknown,Unknown,Seed death label matched,FALSE
gundam_char_2719,3815,ラジャン・ザヒ,ラジャン・ザヒ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 PROLOGUE,Unknown,Unknown,モビルスーツ開発評議会,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2719,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2720,3816,ケナンジ・アベリー,ケナンジ・アベリー,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 PROLOGUE,Unknown,Unknown,モビルスーツ開発評議会,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2720,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2721,3820,ユーシュラー・ミルザハニ,ユーシュラー・ミルザハニ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女（小説）,Novel,Expanded universe / non-screen or game,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2721,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2722,3821,ヤヤ・フルーネフェルト,ヤヤ・フルーネフェルト,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女（小説）,Novel,Expanded universe / non-screen or game,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2722,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2723,3822,ユーシェタス・ミルザハニ,ユーシェタス・ミルザハニ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女（小説）,Novel,Expanded universe / non-screen or game,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2723,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2724,3823,グレイス・チェイン,グレイス・チェイン,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女（小説）,Novel,Expanded universe / non-screen or game,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2724,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2725,3824,ライアン・ツィナー,ライアン・ツィナー,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女（小説）,Novel,Expanded universe / non-screen or game,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2725,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2726,3825,レンヴァス・クアイン,レンヴァス・クアイン,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女（小説）,Novel,Expanded universe / non-screen or game,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2726,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2727,3829,ヴィルダ・ミレン,ヴィルダ・ミレン,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 ヴァナディースハート,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2727,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2728,3830,キユウ・ラボット,キユウ・ラボット,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 ヴァナディースハート,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2728,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2729,3831,ヨシカ・ハイギア,ヨシカ・ハイギア,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 ヴァナディースハート,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2729,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2730,3832,シジマ・ゾマ,シジマ・ゾマ,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 ヴァナディースハート,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2730,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2731,3833,アルゼン,アルゼン,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 ヴァナディースハート,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2731,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2732,3834,イサドラ・カルダン,イサドラ・カルダン,Unknown,Unknown,Unknown,『機動戦士ガンダム 水星の魔女』シリーズ,AS,機動戦士ガンダム 水星の魔女 ヴァナディースハート,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2732,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2733,3841,イレイ・ハル,イレイ・ハル,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズ ビギニングG,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2733,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2734,3842,サカザキ・ケンタ,サカザキ・ケンタ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズ ビギニングG,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2734,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2735,3843,ノヤマ・リナ,ノヤマ・リナ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズ ビギニングG,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2735,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2736,3844,コウジ・マツモト,コウジ・マツモト,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズ ビギニングG,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2736,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2737,3845,ボリス・シャウアー,ボリス・シャウアー,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズ ビギニングG,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2737,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2738,3846,店長,店長,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズ ビギニングG,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2738,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2739,3847,タツ・シマノ,タツ・シマノ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズ ビギニングG,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2739,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2740,3848,イレイ・ヒノデ,イレイ・ヒノデ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズ ビギニングG,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2740,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2741,3849,イレイ・ウララ,イレイ・ウララ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズ ビギニングG,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2741,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2742,3850,ダイアン・リー,ダイアン・リー,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズ ビギニングG,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2742,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2743,3851,サム,サム,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズ ビギニングG,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2743,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2744,3855,ネッキ・タケル,ネッキ・タケル,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズJ,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2744,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2745,3856,アリスガワ・ヒカリ,アリスガワ・ヒカリ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズJ,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2745,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2746,3857,フィリア・コンティーニ,フィリア・コンティーニ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズJ,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2746,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2747,3861,アスメ・シンゴ,アスメ・シンゴ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズD,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2747,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2748,3862,ミシマ・サキ,ミシマ・サキ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズD,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2748,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2749,3863,ミシマ・ダイユウ,ミシマ・ダイユウ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズD,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2749,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2750,3864,ミシマ・ライ,ミシマ・ライ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,模型戦士ガンプラビルダーズD,Unknown,Unknown,Unknown,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,2750,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2751,3870,イオリ・セイ,イオリ・セイ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,主人公とその家族,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2751,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2752,3871,レイジ,レイジ（アリーア・フォン・レイジ・アスナ）,アリーア・フォン・レイジ・アスナ,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,主人公とその家族,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,TRUE,2752,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2753,3872,イオリ・リン子,イオリ・リン子,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,主人公とその家族,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2753,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2754,3873,イオリ・タケシ,イオリ・タケシ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,主人公とその家族,Other / Unknown faction,FALSE,FALSE,FALSE,FALSE,FALSE,2754,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2755,3876,コウサカ・チナ,コウサカ・チナ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,私立聖鳳学園,Civilian / Other,FALSE,FALSE,FALSE,FALSE,FALSE,2755,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2756,3877,ユウキ・タツヤ,ユウキ・タツヤ（三代目メイジン・カワグチ）,三代目メイジン・カワグチ,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,私立聖鳳学園,Civilian / Other,FALSE,FALSE,FALSE,FALSE,TRUE,2756,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2757,3878,ゴンタ・モンタ,ゴンタ・モンタ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,私立聖鳳学園,Civilian / Other,FALSE,FALSE,FALSE,FALSE,FALSE,2757,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2758,3879,オオタケ・アケミ,オオタケ・アケミ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,私立聖鳳学園,Civilian / Other,FALSE,FALSE,FALSE,FALSE,FALSE,2758,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2759,3880,サメジマ・ユカリ,サメジマ・ユカリ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,私立聖鳳学園,Civilian / Other,FALSE,FALSE,FALSE,FALSE,FALSE,2759,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2760,3883,サザキ・ススム,サザキ・ススム,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,第7回ガンプラバトル選手権参加者,Build / Gunpla team,TRUE,FALSE,FALSE,FALSE,FALSE,2760,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2761,3884,ヤサカ・マオ,ヤサカ・マオ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,第7回ガンプラバトル選手権参加者,Build / Gunpla team,TRUE,FALSE,FALSE,FALSE,FALSE,2761,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2762,3885,リカルド・フェリーニ,リカルド・フェリーニ,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,第7回ガンプラバトル選手権参加者,Build / Gunpla team,TRUE,FALSE,FALSE,FALSE,FALSE,2762,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2763,3886,キララ,キララ/ミホシ,ミホシ,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,第7回ガンプラバトル選手権参加者,Build / Gunpla team,TRUE,FALSE,FALSE,FALSE,TRUE,2763,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
gundam_char_2764,3887,アラン・アダムス,アラン・アダムス,Unknown,Unknown,Unknown,ガンプラバトル作品,Build,ガンダムビルドファイターズ,TV anime,Primary animation / screen work,第7回ガンプラバトル選手権参加者,Build / Gunpla team,TRUE,FALSE,FALSE,FALSE,FALSE,2764,Unknown,Unknown,Unknown,Unknown / not verified in this pass,Unknown,Unknown,Unknown,Not row-level verified,TRUE
